date,country,total.confirmation,X,X.1
20200220,330000,1203,NA,NA
20200221,330000,1205,NA,NA
20200222,330000,1205,NA,NA
20200223,330000,1205,NA,NA
20200224,330000,1205,NA,NA
20200225,330000,1205,NA,NA
20200226,330000,1205,NA,NA
20200227,330000,1205,NA,NA
20200228,330000,1205,NA,NA
20200229,330000,1205,NA,NA
20200301,330000,1206,NA,NA
20200302,330000,1213,NA,NA
20200303,330000,1213,NA,NA
20200304,330000,1215,NA,NA
20200305,330000,1215,NA,NA
20200306,330000,1215,NA,NA
20200307,330000,1215,NA,NA
20200308,330000,1215,NA,NA
20200309,330000,1215,NA,NA
20200310,330000,1215,NA,NA
20200311,330000,1215,NA,NA
20200312,330000,1215,NA,NA
20200313,330000,1227,NA,NA
20200314,330000,1231,NA,NA
20200315,330000,1231,NA,NA
20200316,330000,1232,NA,NA
20200317,330000,1232,NA,NA
20200318,330000,1233,NA,NA
20200319,330000,1234,NA,NA
20200320,330000,1236,NA,NA
20200321,330000,1237,NA,NA
20200322,330000,1238,NA,NA
20200323,330000,1240,NA,NA
20200324,330000,1241,NA,NA
20200325,330000,1243,NA,NA
20200326,330000,1247,NA,NA
20200327,330000,1251,NA,NA
20200328,330000,1254,NA,NA
20200329,330000,1255,NA,NA
20200330,330000,1257,NA,NA
20200331,330000,1257,NA,NA
20200401,330000,1258,NA,NA
20200402,330000,1260,NA,NA
20200403,330000,1262,NA,NA
20200404,330000,1263,NA,NA
20200405,330000,1264,NA,NA
20200406,330000,1265,NA,NA
20200407,330000,1266,NA,NA
20200408,330000,1267,NA,NA
20200409,330000,1267,NA,NA
20200410,330000,1267,NA,NA
20200411,330000,1267,NA,NA
20200412,330000,1267,NA,NA
20200413,330000,1267,NA,NA
20200414,330000,1268,NA,NA
20200415,330000,1268,NA,NA
20200416,330000,1268,NA,NA
20200417,330000,1268,NA,NA
20200418,330000,1268,NA,NA
20200419,330000,1268,NA,NA
20200420,330000,1268,NA,NA
20200421,330000,1268,NA,NA
20200422,330000,1268,NA,NA
20200423,330000,1268,NA,NA
20200424,330000,1268,NA,NA
20200425,330000,1268,NA,NA
20200426,330000,1268,NA,NA
20200427,330000,1268,NA,NA
20200428,330000,1268,NA,NA
20200429,330000,1268,NA,NA
20200430,330000,1268,NA,NA
20200501,330000,1268,NA,NA
20191210,530000,0,NA,NA
20191211,530000,0,NA,NA
20191212,530000,0,NA,NA
20191213,530000,0,NA,NA
20191214,530000,0,NA,NA
20191215,530000,0,NA,NA
20191216,530000,0,NA,NA
20191217,530000,0,NA,NA
20191218,530000,0,NA,NA
20191219,530000,0,NA,NA
20191220,530000,0,NA,NA
20191221,530000,0,NA,NA
20191222,530000,0,NA,NA
20191223,530000,0,NA,NA
20191224,530000,0,NA,NA
20191225,530000,0,NA,NA
20191226,530000,0,NA,NA
20191227,530000,0,NA,NA
20191228,530000,0,NA,NA
20191229,530000,0,NA,NA
20191230,530000,0,NA,NA
20191231,530000,0,NA,NA
20200101,530000,0,NA,NA
20200102,530000,0,NA,NA
20200103,530000,0,NA,NA
20200104,530000,0,NA,NA
20200105,530000,0,NA,NA
20200106,530000,0,NA,NA
20200107,530000,0,NA,NA
20200108,530000,0,NA,NA
20200109,530000,0,NA,NA
20200110,530000,0,NA,NA
20200111,530000,0,NA,NA
20200112,530000,0,NA,NA
20200113,530000,0,NA,NA
20200114,530000,0,NA,NA
20200115,530000,1,NA,NA
20200116,530000,1,NA,NA
20200117,530000,1,NA,NA
20200118,530000,1,NA,NA
20200119,530000,2,NA,NA
20200120,530000,2,NA,NA
20200121,530000,3,NA,NA
20200122,530000,4,NA,NA
20200123,530000,5,NA,NA
20200124,530000,7,NA,NA
20200125,530000,11,NA,NA
20200126,530000,19,NA,NA
20200127,530000,44,NA,NA
20200128,530000,51,NA,NA
20200129,530000,70,NA,NA
20200130,530000,80,NA,NA
20200131,530000,91,NA,NA
20200201,530000,99,NA,NA
20200202,530000,109,NA,NA
20200203,530000,117,NA,NA
20200204,530000,122,NA,NA
20200205,530000,128,NA,NA
20200206,530000,135,NA,NA
20200207,530000,138,NA,NA
20200208,530000,140,NA,NA
20200209,530000,141,NA,NA
20200210,530000,149,NA,NA
20200211,530000,154,NA,NA
20200212,530000,155,NA,NA
20200213,530000,162,NA,NA
20200214,530000,168,NA,NA
20200215,530000,169,NA,NA
20200216,530000,171,NA,NA
20200217,530000,172,NA,NA
20200218,530000,173,NA,NA
20200219,530000,172,NA,NA
20200220,530000,174,NA,NA
20200221,530000,174,NA,NA
20200222,530000,174,NA,NA
20200223,530000,174,NA,NA
20200224,530000,174,NA,NA
20200225,530000,174,NA,NA
20200226,530000,174,NA,NA
20200227,530000,174,NA,NA
20200228,530000,174,NA,NA
20200229,530000,174,NA,NA
20200301,530000,174,NA,NA
20200302,530000,174,NA,NA
20200303,530000,174,NA,NA
20200304,530000,174,NA,NA
20200305,530000,174,NA,NA
20200306,530000,174,NA,NA
20200307,530000,174,NA,NA
20200308,530000,174,NA,NA
20200309,530000,174,NA,NA
20200310,530000,174,NA,NA
20200311,530000,174,NA,NA
20200312,530000,174,NA,NA
20200313,530000,174,NA,NA
20200314,530000,174,NA,NA
20200315,530000,175,NA,NA
20200316,530000,176,NA,NA
20200317,530000,176,NA,NA
20200318,530000,176,NA,NA
20200319,530000,176,NA,NA
20200320,530000,176,NA,NA
20200321,530000,176,NA,NA
20200322,530000,176,NA,NA
20200323,530000,176,NA,NA
20200324,530000,176,NA,NA
20200325,530000,178,NA,NA
20200326,530000,178,NA,NA
20200327,530000,178,NA,NA
20200328,530000,178,NA,NA
20200329,530000,178,NA,NA
20200330,530000,179,NA,NA
20200331,530000,180,NA,NA
20200401,530000,181,NA,NA
20200402,530000,182,NA,NA
20200403,530000,182,NA,NA
20200404,530000,182,NA,NA
20200405,530000,182,NA,NA
20200406,530000,182,NA,NA
20200407,530000,182,NA,NA
20200408,530000,182,NA,NA
20200409,530000,182,NA,NA
20200410,530000,182,NA,NA
20200411,530000,182,NA,NA
20200412,530000,182,NA,NA
20200413,530000,182,NA,NA
20200414,530000,182,NA,NA
20200415,530000,182,NA,NA
20200416,530000,182,NA,NA
20200417,530000,182,NA,NA
20200418,530000,182,NA,NA
20200419,530000,182,NA,NA
20200420,530000,182,NA,NA
20200421,530000,182,NA,NA
20200422,530000,182,NA,NA
20200423,530000,182,NA,NA
20200424,530000,183,NA,NA
20200425,530000,183,NA,NA
20200426,530000,183,NA,NA
20200427,530000,183,NA,NA
20200428,530000,183,NA,NA
20200429,530000,183,NA,NA
20200430,530000,183,NA,NA
20200501,530000,183,NA,NA
20191210,460000,0,NA,NA
20191211,460000,0,NA,NA
20191212,460000,0,NA,NA
20191213,460000,0,NA,NA
20191214,460000,0,NA,NA
20191215,460000,0,NA,NA
20191216,460000,0,NA,NA
20191217,460000,0,NA,NA
20191218,460000,0,NA,NA
20191219,460000,0,NA,NA
20191220,460000,0,NA,NA
20191221,460000,0,NA,NA
20191222,460000,0,NA,NA
20191223,460000,0,NA,NA
20191224,460000,0,NA,NA
20191225,460000,0,NA,NA
20191226,460000,0,NA,NA
20191227,460000,0,NA,NA
20191228,460000,0,NA,NA
20191229,460000,0,NA,NA
20191230,460000,0,NA,NA
20191231,460000,0,NA,NA
20200101,460000,0,NA,NA
20200102,460000,0,NA,NA
20200103,460000,0,NA,NA
20200104,460000,0,NA,NA
20200105,460000,0,NA,NA
20200106,460000,0,NA,NA
20200107,460000,0,NA,NA
20200108,460000,0,NA,NA
20200109,460000,0,NA,NA
20200110,460000,0,NA,NA
20200111,460000,1,NA,NA
20200112,460000,1,NA,NA
20200113,460000,1,NA,NA
20200114,460000,1,NA,NA
20200115,460000,2,NA,NA
20200116,460000,2,NA,NA
20200117,460000,3,NA,NA
20200118,460000,3,NA,NA
20200119,460000,4,NA,NA
20200120,460000,5,NA,NA
20200121,460000,6,NA,NA
20200122,460000,8,NA,NA
20200123,460000,8,NA,NA
20200124,460000,17,NA,NA
20200125,460000,22,NA,NA
20200126,460000,31,NA,NA
20200127,460000,38,NA,NA
20200128,460000,43,NA,NA
20200129,460000,46,NA,NA
20200130,460000,49,NA,NA
20200131,460000,57,NA,NA
20200201,460000,63,NA,NA
20200202,460000,70,NA,NA
20200203,460000,79,NA,NA
20200204,460000,89,NA,NA
20200205,460000,100,NA,NA
20200206,460000,111,NA,NA
20200207,460000,123,NA,NA
20200208,460000,128,NA,NA
20200209,460000,136,NA,NA
20200210,460000,142,NA,NA
20200211,460000,145,NA,NA
20200212,460000,157,NA,NA
20200213,460000,157,NA,NA
20200214,460000,162,NA,NA
20200215,460000,162,NA,NA
20200216,460000,162,NA,NA
20200217,460000,163,NA,NA
20200218,460000,163,NA,NA
20200219,460000,168,NA,NA
20200220,460000,168,NA,NA
20200221,460000,168,NA,NA
20200222,460000,168,NA,NA
20200223,460000,168,NA,NA
20200224,460000,168,NA,NA
20200225,460000,168,NA,NA
20200226,460000,168,NA,NA
20200227,460000,168,NA,NA
20200228,460000,168,NA,NA
20200229,460000,168,NA,NA
20200301,460000,168,NA,NA
20200302,460000,168,NA,NA
20200303,460000,168,NA,NA
20200304,460000,168,NA,NA
20200305,460000,168,NA,NA
20200306,460000,168,NA,NA
20200307,460000,168,NA,NA
20200308,460000,168,NA,NA
20200309,460000,168,NA,NA
20200310,460000,168,NA,NA
20200311,460000,168,NA,NA
20200312,460000,168,NA,NA
20200313,460000,168,NA,NA
20200314,460000,168,NA,NA
20200315,460000,168,NA,NA
20200316,460000,168,NA,NA
20200317,460000,168,NA,NA
20200318,460000,168,NA,NA
20200319,460000,168,NA,NA
20200320,460000,168,NA,NA
20200321,460000,168,NA,NA
20200322,460000,168,NA,NA
20200323,460000,168,NA,NA
20200324,460000,168,NA,NA
20200325,460000,168,NA,NA
20200326,460000,168,NA,NA
20200327,460000,168,NA,NA
20200328,460000,168,NA,NA
20200329,460000,168,NA,NA
20200330,460000,168,NA,NA
20200331,460000,168,NA,NA
20200401,460000,168,NA,NA
20200402,460000,168,NA,NA
20200403,460000,168,NA,NA
20200404,460000,168,NA,NA
20200405,460000,168,NA,NA
20200406,460000,168,NA,NA
20200407,460000,168,NA,NA
20200408,460000,168,NA,NA
20200409,460000,168,NA,NA
20200410,460000,168,NA,NA
20200411,460000,168,NA,NA
20200412,460000,168,NA,NA
20200413,460000,168,NA,NA
20200414,460000,168,NA,NA
20200415,460000,168,NA,NA
20200416,460000,168,NA,NA
20200417,460000,168,NA,NA
20200418,460000,168,NA,NA
20200419,460000,168,NA,NA
20200420,460000,168,NA,NA
20200421,460000,168,NA,NA
20200422,460000,168,NA,NA
20200423,460000,168,NA,NA
20200424,460000,168,NA,NA
20200425,460000,168,NA,NA
20200426,460000,168,NA,NA
20200427,460000,168,NA,NA
20200428,460000,168,NA,NA
20200429,460000,168,NA,NA
20200430,460000,168,NA,NA
20200501,460000,168,NA,NA
20191210,650000,0,NA,NA
20191211,650000,0,NA,NA
20191212,650000,0,NA,NA
20191213,650000,0,NA,NA
20191214,650000,0,NA,NA
20191215,650000,0,NA,NA
20191216,650000,0,NA,NA
20191217,650000,0,NA,NA
20191218,650000,0,NA,NA
20191219,650000,0,NA,NA
20191220,650000,0,NA,NA
20191221,650000,0,NA,NA
20191222,650000,0,NA,NA
20191223,650000,0,NA,NA
20191224,650000,0,NA,NA
20191225,650000,0,NA,NA
20191226,650000,0,NA,NA
20191227,650000,0,NA,NA
20191228,650000,0,NA,NA
20191229,650000,0,NA,NA
20191230,650000,0,NA,NA
20191231,650000,0,NA,NA
20200101,650000,0,NA,NA
20200102,650000,0,NA,NA
20200103,650000,0,NA,NA
20200104,650000,0,NA,NA
20200105,650000,0,NA,NA
20200106,650000,0,NA,NA
20200107,650000,0,NA,NA
20200108,650000,0,NA,NA
20200109,650000,0,NA,NA
20200110,650000,0,NA,NA
20200111,650000,0,NA,NA
20200112,650000,0,NA,NA
20200113,650000,0,NA,NA
20200114,650000,0,NA,NA
20200115,650000,1,NA,NA
20200116,650000,1,NA,NA
20200117,650000,1,NA,NA
20200118,650000,1,NA,NA
20200119,650000,1,NA,NA
20200120,650000,1,NA,NA
20200121,650000,2,NA,NA
20200122,650000,2,NA,NA
20200123,650000,2,NA,NA
20200124,650000,3,NA,NA
20200125,650000,4,NA,NA
20200126,650000,5,NA,NA
20200127,650000,10,NA,NA
20200128,650000,13,NA,NA
20200129,650000,14,NA,NA
20200130,650000,17,NA,NA
20200131,650000,18,NA,NA
20200201,650000,21,NA,NA
20200202,650000,24,NA,NA
20200203,650000,29,NA,NA
20200204,650000,32,NA,NA
20200205,650000,36,NA,NA
20200206,650000,39,NA,NA
20200207,650000,42,NA,NA
20200208,650000,45,NA,NA
20200209,650000,49,NA,NA
20200210,650000,55,NA,NA
20200211,650000,59,NA,NA
20200212,650000,63,NA,NA
20200213,650000,65,NA,NA
20200214,650000,70,NA,NA
20200215,650000,71,NA,NA
20200216,650000,75,NA,NA
20200217,650000,76,NA,NA
20200218,650000,76,NA,NA
20200219,650000,76,NA,NA
20200220,650000,76,NA,NA
20200221,650000,76,NA,NA
20200222,650000,76,NA,NA
20200223,650000,76,NA,NA
20200224,650000,76,NA,NA
20200225,650000,76,NA,NA
20200226,650000,76,NA,NA
20200227,650000,76,NA,NA
20200228,650000,76,NA,NA
20200229,650000,76,NA,NA
20200301,650000,76,NA,NA
20200302,650000,76,NA,NA
20200303,650000,76,NA,NA
20200304,650000,76,NA,NA
20200305,650000,76,NA,NA
20200306,650000,76,NA,NA
20200307,650000,76,NA,NA
20200308,650000,76,NA,NA
20200309,650000,76,NA,NA
20200310,650000,76,NA,NA
20200311,650000,76,NA,NA
20200312,650000,76,NA,NA
20200313,650000,76,NA,NA
20200314,650000,76,NA,NA
20200315,650000,76,NA,NA
20200316,650000,76,NA,NA
20200317,650000,76,NA,NA
20200318,650000,76,NA,NA
20200319,650000,76,NA,NA
20200320,650000,76,NA,NA
20200321,650000,76,NA,NA
20200322,650000,76,NA,NA
20200323,650000,76,NA,NA
20200324,650000,76,NA,NA
20200325,650000,76,NA,NA
20200326,650000,76,NA,NA
20200327,650000,76,NA,NA
20200328,650000,76,NA,NA
20200329,650000,76,NA,NA
20200330,650000,76,NA,NA
20200331,650000,76,NA,NA
20200401,650000,76,NA,NA
20200402,650000,76,NA,NA
20200403,650000,76,NA,NA
20200404,650000,76,NA,NA
20200405,650000,76,NA,NA
20200406,650000,76,NA,NA
20200407,650000,76,NA,NA
20200408,650000,76,NA,NA
20200409,650000,76,NA,NA
20200410,650000,76,NA,NA
20200411,650000,76,NA,NA
20200412,650000,76,NA,NA
20200413,650000,76,NA,NA
20200414,650000,76,NA,NA
20200415,650000,76,NA,NA
20200416,650000,76,NA,NA
20200417,650000,76,NA,NA
20200418,650000,76,NA,NA
20200419,650000,76,NA,NA
20200420,650000,76,NA,NA
20200421,650000,76,NA,NA
20200422,650000,76,NA,NA
20200423,650000,76,NA,NA
20200424,650000,76,NA,NA
20200425,650000,76,NA,NA
20200426,650000,76,NA,NA
20200427,650000,76,NA,NA
20200428,650000,76,NA,NA
20200429,650000,76,NA,NA
20200430,650000,76,NA,NA
20200501,650000,76,NA,NA
20191210,640000,0,NA,NA
20191211,640000,0,NA,NA
20191212,640000,0,NA,NA
20191213,640000,0,NA,NA
20191214,640000,0,NA,NA
20191215,640000,0,NA,NA
20191216,640000,0,NA,NA
20191217,640000,0,NA,NA
20191218,640000,0,NA,NA
20191219,640000,0,NA,NA
20191220,640000,0,NA,NA
20191221,640000,0,NA,NA
20191222,640000,0,NA,NA
20191223,640000,0,NA,NA
20191224,640000,0,NA,NA
20191225,640000,0,NA,NA
20191226,640000,0,NA,NA
20191227,640000,0,NA,NA
20191228,640000,0,NA,NA
20191229,640000,0,NA,NA
20191230,640000,0,NA,NA
20191231,640000,0,NA,NA
20200101,640000,0,NA,NA
20200102,640000,0,NA,NA
20200103,640000,0,NA,NA
20200104,640000,0,NA,NA
20200105,640000,0,NA,NA
20200106,640000,0,NA,NA
20200107,640000,0,NA,NA
20200108,640000,0,NA,NA
20200109,640000,0,NA,NA
20200110,640000,0,NA,NA
20200111,640000,0,NA,NA
20200112,640000,0,NA,NA
20200113,640000,1,NA,NA
20200114,640000,1,NA,NA
20200115,640000,1,NA,NA
20200116,640000,1,NA,NA
20200117,640000,2,NA,NA
20200118,640000,2,NA,NA
20200119,640000,2,NA,NA
20200120,640000,3,NA,NA
20200121,640000,3,NA,NA
20200122,640000,4,NA,NA
20200123,640000,5,NA,NA
20200124,640000,3,NA,NA
20200125,640000,4,NA,NA
20200126,640000,7,NA,NA
20200127,640000,11,NA,NA
20200128,640000,12,NA,NA
20200129,640000,17,NA,NA
20200130,640000,21,NA,NA
20200131,640000,26,NA,NA
20200201,640000,28,NA,NA
20200202,640000,31,NA,NA
20200203,640000,34,NA,NA
20200204,640000,34,NA,NA
20200205,640000,40,NA,NA
20200206,640000,43,NA,NA
20200207,640000,45,NA,NA
20200208,640000,45,NA,NA
20200209,640000,49,NA,NA
20200210,640000,53,NA,NA
20200211,640000,58,NA,NA
20200212,640000,64,NA,NA
20200213,640000,67,NA,NA
20200214,640000,70,NA,NA
20200215,640000,70,NA,NA
20200216,640000,70,NA,NA
20200217,640000,70,NA,NA
20200218,640000,71,NA,NA
20200219,640000,71,NA,NA
20200220,640000,71,NA,NA
20200221,640000,71,NA,NA
20200222,640000,71,NA,NA
20200223,640000,71,NA,NA
20200224,640000,71,NA,NA
20200225,640000,71,NA,NA
20200226,640000,72,NA,NA
20200227,640000,72,NA,NA
20200228,640000,73,NA,NA
20200229,640000,73,NA,NA
20200301,640000,74,NA,NA
20200302,640000,74,NA,NA
20200303,640000,75,NA,NA
20200304,640000,75,NA,NA
20200305,640000,75,NA,NA
20200306,640000,75,NA,NA
20200307,640000,75,NA,NA
20200308,640000,75,NA,NA
20200309,640000,75,NA,NA
20200310,640000,75,NA,NA
20200311,640000,75,NA,NA
20200312,640000,75,NA,NA
20200313,640000,75,NA,NA
20200314,640000,75,NA,NA
20200315,640000,75,NA,NA
20200316,640000,75,NA,NA
20200317,640000,75,NA,NA
20200318,640000,75,NA,NA
20200319,640000,75,NA,NA
20200320,640000,75,NA,NA
20200321,640000,75,NA,NA
20200322,640000,75,NA,NA
20200323,640000,75,NA,NA
20200324,640000,75,NA,NA
20200325,640000,75,NA,NA
20200326,640000,75,NA,NA
20200327,640000,75,NA,NA
20200328,640000,75,NA,NA
20200329,640000,75,NA,NA
20200330,640000,75,NA,NA
20200331,640000,75,NA,NA
20200401,640000,75,NA,NA
20200402,640000,75,NA,NA
20200403,640000,75,NA,NA
20200404,640000,75,NA,NA
20200405,640000,75,NA,NA
20200406,640000,75,NA,NA
20200407,640000,75,NA,NA
20200408,640000,75,NA,NA
20200409,640000,75,NA,NA
20200410,640000,75,NA,NA
20200411,640000,75,NA,NA
20200412,640000,75,NA,NA
20200413,640000,75,NA,NA
20200414,640000,75,NA,NA
20200415,640000,75,NA,NA
20200416,640000,75,NA,NA
20200417,640000,75,NA,NA
20200418,640000,75,NA,NA
20200419,640000,75,NA,NA
20200420,640000,75,NA,NA
20200421,640000,75,NA,NA
20200422,640000,75,NA,NA
20200423,640000,75,NA,NA
20200424,640000,75,NA,NA
20200425,640000,75,NA,NA
20200426,640000,75,NA,NA
20200427,640000,75,NA,NA
20200428,640000,75,NA,NA
20200429,640000,75,NA,NA
20200430,640000,75,NA,NA
20200501,640000,75,NA,NA
20191210,150000,0,NA,NA
20191211,150000,0,NA,NA
20191212,150000,0,NA,NA
20191213,150000,0,NA,NA
20191214,150000,0,NA,NA
20191215,150000,0,NA,NA
20191216,150000,0,NA,NA
20191217,150000,0,NA,NA
20191218,150000,0,NA,NA
20191219,150000,0,NA,NA
20191220,150000,0,NA,NA
20191221,150000,0,NA,NA
20191222,150000,0,NA,NA
20191223,150000,0,NA,NA
20191224,150000,0,NA,NA
20191225,150000,0,NA,NA
20191226,150000,0,NA,NA
20191227,150000,0,NA,NA
20191228,150000,0,NA,NA
20191229,150000,0,NA,NA
20191230,150000,0,NA,NA
20191231,150000,0,NA,NA
20200101,150000,0,NA,NA
20200102,150000,0,NA,NA
20200103,150000,0,NA,NA
20200104,150000,0,NA,NA
20200105,150000,0,NA,NA
20200106,150000,0,NA,NA
20200107,150000,0,NA,NA
20200108,150000,0,NA,NA
20200109,150000,0,NA,NA
20200110,150000,0,NA,NA
20200111,150000,0,NA,NA
20200112,150000,0,NA,NA
20200113,150000,1,NA,NA
20200114,150000,1,NA,NA
20200115,150000,1,NA,NA
20200116,150000,1,NA,NA
20200117,150000,2,NA,NA
20200118,150000,2,NA,NA
20200119,150000,3,NA,NA
20200120,150000,4,NA,NA
20200121,150000,5,NA,NA
20200122,150000,5,NA,NA
20200123,150000,5,NA,NA
20200124,150000,5,NA,NA
20200125,150000,7,NA,NA
20200126,150000,11,NA,NA
20200127,150000,13,NA,NA
20200128,150000,16,NA,NA
20200129,150000,18,NA,NA
20200130,150000,20,NA,NA
20200131,150000,23,NA,NA
20200201,150000,27,NA,NA
20200202,150000,34,NA,NA
20200203,150000,35,NA,NA
20200204,150000,42,NA,NA
20200205,150000,46,NA,NA
20200206,150000,50,NA,NA
20200207,150000,52,NA,NA
20200208,150000,54,NA,NA
20200209,150000,58,NA,NA
20200210,150000,58,NA,NA
20200211,150000,60,NA,NA
20200212,150000,61,NA,NA
20200213,150000,65,NA,NA
20200214,150000,68,NA,NA
20200215,150000,70,NA,NA
20200216,150000,72,NA,NA
20200217,150000,73,NA,NA
20200218,150000,75,NA,NA
20200219,150000,75,NA,NA
20200220,150000,75,NA,NA
20200221,150000,75,NA,NA
20200222,150000,75,NA,NA
20200223,150000,75,NA,NA
20200224,150000,75,NA,NA
20200225,150000,75,NA,NA
20200226,150000,75,NA,NA
20200227,150000,75,NA,NA
20200228,150000,75,NA,NA
20200229,150000,75,NA,NA
20200301,150000,75,NA,NA
20200302,150000,75,NA,NA
20200303,150000,75,NA,NA
20200304,150000,75,NA,NA
20200305,150000,75,NA,NA
20200306,150000,75,NA,NA
20200307,150000,75,NA,NA
20200308,150000,75,NA,NA
20200309,150000,75,NA,NA
20200310,150000,75,NA,NA
20200311,150000,75,NA,NA
20200312,150000,75,NA,NA
20200313,150000,75,NA,NA
20200314,150000,75,NA,NA
20200315,150000,75,NA,NA
20200316,150000,75,NA,NA
20200317,150000,75,NA,NA
20200318,150000,75,NA,NA
20200319,150000,75,NA,NA
20200320,150000,75,NA,NA
20200321,150000,75,NA,NA
20200322,150000,75,NA,NA
20200323,150000,75,NA,NA
20200324,150000,77,NA,NA
20200325,150000,89,NA,NA
20200326,150000,92,NA,NA
20200327,150000,94,NA,NA
20200328,150000,95,NA,NA
20200329,150000,97,NA,NA
20200330,150000,107,NA,NA
20200331,150000,111,NA,NA
20200401,150000,117,NA,NA
20200402,150000,117,NA,NA
20200403,150000,117,NA,NA
20200404,150000,117,NA,NA
20200405,150000,118,NA,NA
20200406,150000,121,NA,NA
20200407,150000,124,NA,NA
20200408,150000,126,NA,NA
20200409,150000,128,NA,NA
20200410,150000,155,NA,NA
20200411,150000,155,NA,NA
20200412,150000,190,NA,NA
20200413,150000,190,NA,NA
20200414,150000,190,NA,NA
20200415,150000,193,NA,NA
20200416,150000,193,NA,NA
20200417,150000,193,NA,NA
20200418,150000,193,NA,NA
20200419,150000,194,NA,NA
20200420,150000,194,NA,NA
20200421,150000,194,NA,NA
20200422,150000,194,NA,NA
20200423,150000,194,NA,NA
20200424,150000,197,NA,NA
20200425,150000,198,NA,NA
20200426,150000,198,NA,NA
20200427,150000,199,NA,NA
20200428,150000,199,NA,NA
20200429,150000,200,NA,NA
20200430,150000,201,NA,NA
20200501,150000,201,NA,NA
20191210,210000,0,NA,NA
20191211,210000,0,NA,NA
20191212,210000,0,NA,NA
20191213,210000,0,NA,NA
20191214,210000,0,NA,NA
20191215,210000,0,NA,NA
20191216,210000,0,NA,NA
20191217,210000,0,NA,NA
20191218,210000,0,NA,NA
20191219,210000,0,NA,NA
20191220,210000,0,NA,NA
20191221,210000,0,NA,NA
20191222,210000,0,NA,NA
20191223,210000,0,NA,NA
20191224,210000,0,NA,NA
20191225,210000,0,NA,NA
20191226,210000,0,NA,NA
20191227,210000,0,NA,NA
20191228,210000,0,NA,NA
20191229,210000,0,NA,NA
20191230,210000,0,NA,NA
20191231,210000,0,NA,NA
20200101,210000,0,NA,NA
20200102,210000,0,NA,NA
20200103,210000,0,NA,NA
20200104,210000,0,NA,NA
20200105,210000,0,NA,NA
20200106,210000,0,NA,NA
20200107,210000,0,NA,NA
20200108,210000,0,NA,NA
20200109,210000,0,NA,NA
20200110,210000,1,NA,NA
20200111,210000,1,NA,NA
20200112,210000,1,NA,NA
20200113,210000,1,NA,NA
20200114,210000,1,NA,NA
20200115,210000,2,NA,NA
20200116,210000,2,NA,NA
20200117,210000,3,NA,NA
20200118,210000,4,NA,NA
20200119,210000,5,NA,NA
20200120,210000,6,NA,NA
20200121,210000,7,NA,NA
20200122,210000,9,NA,NA
20200123,210000,10,NA,NA
20200124,210000,12,NA,NA
20200125,210000,17,NA,NA
20200126,210000,22,NA,NA
20200127,210000,30,NA,NA
20200128,210000,36,NA,NA
20200129,210000,41,NA,NA
20200130,210000,45,NA,NA
20200131,210000,60,NA,NA
20200201,210000,64,NA,NA
20200202,210000,70,NA,NA
20200203,210000,74,NA,NA
20200204,210000,81,NA,NA
20200205,210000,89,NA,NA
20200206,210000,95,NA,NA
20200207,210000,99,NA,NA
20200208,210000,105,NA,NA
20200209,210000,107,NA,NA
20200210,210000,108,NA,NA
20200211,210000,116,NA,NA
20200212,210000,116,NA,NA
20200213,210000,117,NA,NA
20200214,210000,119,NA,NA
20200215,210000,120,NA,NA
20200216,210000,121,NA,NA
20200217,210000,121,NA,NA
20200218,210000,121,NA,NA
20200219,210000,121,NA,NA
20200220,210000,121,NA,NA
20200221,210000,121,NA,NA
20200222,210000,121,NA,NA
20200223,210000,121,NA,NA
20200224,210000,121,NA,NA
20200225,210000,121,NA,NA
20200226,210000,121,NA,NA
20200227,210000,121,NA,NA
20200228,210000,121,NA,NA
20200229,210000,122,NA,NA
20200301,210000,122,NA,NA
20200302,210000,125,NA,NA
20200303,210000,125,NA,NA
20200304,210000,125,NA,NA
20200305,210000,125,NA,NA
20200306,210000,125,NA,NA
20200307,210000,125,NA,NA
20200308,210000,125,NA,NA
20200309,210000,125,NA,NA
20200310,210000,125,NA,NA
20200311,210000,125,NA,NA
20200312,210000,125,NA,NA
20200313,210000,125,NA,NA
20200314,210000,125,NA,NA
20200315,210000,125,NA,NA
20200316,210000,125,NA,NA
20200317,210000,125,NA,NA
20200318,210000,125,NA,NA
20200319,210000,126,NA,NA
20200320,210000,126,NA,NA
20200321,210000,126,NA,NA
20200322,210000,127,NA,NA
20200323,210000,127,NA,NA
20200324,210000,127,NA,NA
20200325,210000,127,NA,NA
20200326,210000,128,NA,NA
20200327,210000,131,NA,NA
20200328,210000,134,NA,NA
20200329,210000,136,NA,NA
20200330,210000,139,NA,NA
20200331,210000,140,NA,NA
20200401,210000,140,NA,NA
20200402,210000,141,NA,NA
20200403,210000,141,NA,NA
20200404,210000,142,NA,NA
20200405,210000,142,NA,NA
20200406,210000,144,NA,NA
20200407,210000,144,NA,NA
20200408,210000,144,NA,NA
20200409,210000,144,NA,NA
20200410,210000,145,NA,NA
20200411,210000,145,NA,NA
20200412,210000,145,NA,NA
20200413,210000,145,NA,NA
20200414,210000,145,NA,NA
20200415,210000,145,NA,NA
20200416,210000,145,NA,NA
20200417,210000,145,NA,NA
20200418,210000,145,NA,NA
20200419,210000,145,NA,NA
20200420,210000,145,NA,NA
20200421,210000,145,NA,NA
20200422,210000,145,NA,NA
